textId,label_type,start_pos,end_pos
175,解剖部位,179,180
175,疾病和诊断,196,201
175,疾病和诊断,240,247
175,手术,297,304
175,影像检查,233,239
175,解剖部位,355,356
175,解剖部位,358,359
176,手术,21,28
176,疾病和诊断,41,50
176,疾病和诊断,197,200
176,解剖部位,281,282
176,解剖部位,349,351
176,药物,114,118
176,药物,101,105
176,药物,129,132
176,疾病和诊断,239,244
176,解剖部位,267,268
176,解剖部位,269,270
177,解剖部位,66,68
177,解剖部位,91,93
177,解剖部位,117,119
177,解剖部位,131,133
177,影像检查,137,139
177,解剖部位,143,146
177,解剖部位,147,153
177,疾病和诊断,168,171
177,药物,286,288
177,药物,202,206
177,药物,276,280
177,解剖部位,154,159
177,疾病和诊断,323,326
177,手术,27,36
178,解剖部位,13,16
178,疾病和诊断,62,65
178,药物,78,83
178,解剖部位,101,104
178,解剖部位,137,138
178,解剖部位,140,141
178,疾病和诊断,161,179
178,疾病和诊断,202,205
178,解剖部位,22,23
178,解剖部位,131,132
179,疾病和诊断,10,19
179,手术,24,44
179,药物,68,71
179,解剖部位,93,95
179,解剖部位,140,142
179,解剖部位,171,172
179,解剖部位,174,175
179,疾病和诊断,204,215
179,解剖部位,163,164
179,解剖部位,166,167
180,疾病和诊断,10,16
180,手术,18,26
180,解剖部位,45,47
180,疾病和诊断,59,64
180,解剖部位,65,71
180,解剖部位,91,93
180,解剖部位,148,150
180,疾病和诊断,194,198
180,解剖部位,165,166
180,解剖部位,167,168
181,疾病和诊断,12,15
181,疾病和诊断,64,74
181,解剖部位,77,78
181,解剖部位,108,110
181,解剖部位,139,140
181,解剖部位,198,199
181,解剖部位,91,96
181,解剖部位,132,133
181,解剖部位,135,136
181,手术,35,53
182,手术,12,26
182,解剖部位,149,150
182,解剖部位,240,241
182,解剖部位,258,260
182,疾病和诊断,202,207
182,解剖部位,103,104
182,解剖部位,106,107
183,解剖部位,88,89
183,手术,107,121
183,解剖部位,151,152
183,疾病和诊断,6,11
183,疾病和诊断,127,133
183,解剖部位,78,79
183,手术,16,32
183,解剖部位,43,44
183,解剖部位,85,86
184,疾病和诊断,28,33
184,手术,49,57
184,疾病和诊断,64,71
184,疾病和诊断,75,79
184,解剖部位,83,84
184,解剖部位,103,108
184,解剖部位,114,119
184,解剖部位,201,204
184,解剖部位,125,130
184,解剖部位,167,168
185,解剖部位,14,17
185,疾病和诊断,87,91
185,手术,123,128
185,疾病和诊断,139,156
185,疾病和诊断,275,279
185,药物,46,50
185,药物,232,236
185,药物,250,253
185,解剖部位,41,42
186,解剖部位,14,17
186,解剖部位,27,29
186,解剖部位,50,51
186,解剖部位,59,60
186,疾病和诊断,104,111
186,解剖部位,191,193
186,解剖部位,211,213
186,疾病和诊断,259,272
186,解剖部位,320,322
186,解剖部位,177,180
186,解剖部位,289,294
186,解剖部位,309,315
186,解剖部位,299,304
186,疾病和诊断,359,363
186,解剖部位,174,175
186,手术,156,166
187,解剖部位,16,18
187,解剖部位,25,27
187,解剖部位,43,46
187,解剖部位,78,79
187,解剖部位,93,94
187,疾病和诊断,111,121
187,药物,126,130
187,药物,131,133
187,解剖部位,162,165
187,疾病和诊断,174,192
187,药物,205,209
187,药物,210,216
187,解剖部位,266,268
187,疾病和诊断,269,276
187,解剖部位,28,31
187,解剖部位,236,239
187,疾病和诊断,193,199
187,解剖部位,69,70
187,解剖部位,90,91
188,解剖部位,16,19
188,影像检查,112,114
188,疾病和诊断,119,123
188,手术,136,144
188,解剖部位,149,151
188,解剖部位,161,163
188,解剖部位,171,173
188,解剖部位,26,30
188,疾病和诊断,238,240
189,解剖部位,23,25
189,解剖部位,33,34
189,疾病和诊断,68,74
189,药物,86,89
189,解剖部位,155,159
189,疾病和诊断,170,185
189,药物,200,204
189,解剖部位,252,254
189,药物,301,304
189,解剖部位,351,352
189,疾病和诊断,375,378
189,疾病和诊断,130,140
189,解剖部位,259,262
189,实验室检验,186,194
189,解剖部位,30,31
189,解剖部位,340,341
189,解剖部位,16,17
189,解剖部位,343,344
190,疾病和诊断,36,42
190,药物,48,52
190,解剖部位,63,64
190,药物,104,108
190,疾病和诊断,144,156
190,解剖部位,244,245
190,解剖部位,242,243
191,疾病和诊断,36,48
191,手术,62,67
191,解剖部位,90,91
191,解剖部位,96,98
191,解剖部位,111,115
191,解剖部位,124,127
191,解剖部位,140,142
191,解剖部位,159,161
191,解剖部位,193,195
191,解剖部位,231,232
191,解剖部位,298,299
191,解剖部位,236,238
191,疾病和诊断,262,268
191,解剖部位,12,13
191,解剖部位,228,229
191,解剖部位,73,75
191,解剖部位,87,88
192,解剖部位,97,99
192,疾病和诊断,152,160
192,疾病和诊断,175,181
192,解剖部位,87,89
192,解剖部位,62,65
192,疾病和诊断,161,167
192,疾病和诊断,122,131
192,解剖部位,23,24
192,解剖部位,26,27
193,疾病和诊断,24,28
193,解剖部位,53,56
193,解剖部位,67,70
193,解剖部位,81,82
193,解剖部位,99,100
193,解剖部位,123,124
193,解剖部位,144,145
193,解剖部位,156,157
193,解剖部位,186,189
193,疾病和诊断,211,215
193,解剖部位,288,289
193,影像检查,17,21
193,影像检查,206,210
193,疾病和诊断,256,261
193,解剖部位,129,130
194,解剖部位,45,52
194,影像检查,110,112
194,影像检查,127,129
194,解剖部位,181,183
194,疾病和诊断,67,71
194,疾病和诊断,77,81
194,疾病和诊断,94,98
194,疾病和诊断,131,135
194,解剖部位,147,148
195,疾病和诊断,32,37
195,疾病和诊断,40,44
195,手术,62,70
195,疾病和诊断,79,85
195,解剖部位,141,142
195,影像检查,191,193
195,解剖部位,195,197
195,手术,242,254
195,手术,266,273
195,手术,322,326
195,解剖部位,337,338
195,解剖部位,349,350
195,解剖部位,407,409
195,解剖部位,418,419
195,解剖部位,421,423
195,药物,131,133
195,疾病和诊断,202,206
195,药物,119,121
195,解剖部位,11,14
195,药物,122,125
195,解剖部位,415,416
195,解剖部位,212,213
195,解剖部位,281,282
195,解剖部位,368,369
196,疾病和诊断,22,25
196,疾病和诊断,28,34
196,疾病和诊断,37,40
196,疾病和诊断,43,51
196,手术,56,70
196,解剖部位,142,150
196,解剖部位,201,204
196,影像检查,209,216
196,解剖部位,218,225
196,药物,256,259
196,影像检查,274,280
196,解剖部位,287,289
196,疾病和诊断,292,295
196,解剖部位,302,303
196,影像检查,281,286
196,疾病和诊断,80,93
196,药物,356,360
196,药物,397,401
196,疾病和诊断,441,446
196,疾病和诊断,163,168
196,药物,364,367
196,药物,405,408
196,药物,361,363
196,药物,402,404
197,解剖部位,14,17
197,解剖部位,60,61
197,解剖部位,63,66
197,疾病和诊断,132,135
197,解剖部位,136,137
197,疾病和诊断,178,185
197,解剖部位,209,210
197,疾病和诊断,247,250
197,疾病和诊断,147,157
197,疾病和诊断,158,164
198,疾病和诊断,176,183
198,手术,223,240
198,解剖部位,364,365
198,疾病和诊断,41,48
198,疾病和诊断,246,253
198,药物,190,194
198,解剖部位,214,217
199,解剖部位,23,25
199,解剖部位,81,82
199,解剖部位,283,284
199,手术,35,50
199,疾病和诊断,61,78
200,实验室检验,51,54
200,影像检查,108,110
200,解剖部位,113,114
200,疾病和诊断,123,126
200,解剖部位,127,128
200,疾病和诊断,135,142
200,实验室检验,147,150
200,疾病和诊断,177,191
200,药物,195,200
200,影像检查,243,245
200,疾病和诊断,253,259
200,疾病和诊断,260,283
200,疾病和诊断,247,252
200,药物,205,207
200,解剖部位,297,298
200,解剖部位,301,302
200,手术,20,39
201,疾病和诊断,33,35
201,解剖部位,45,47
201,影像检查,75,81
201,解剖部位,83,92
201,药物,140,143
201,药物,102,105
201,药物,126,129
201,药物,222,225
202,疾病和诊断,57,59
202,解剖部位,61,63
202,疾病和诊断,74,79
202,疾病和诊断,101,110
202,解剖部位,124,126
202,疾病和诊断,140,142
202,疾病和诊断,145,156
202,解剖部位,161,163
202,解剖部位,178,179
202,手术,222,243
202,解剖部位,266,267
202,解剖部位,330,340
202,解剖部位,410,411
202,解剖部位,471,472
202,疾病和诊断,171,175
202,影像检查,112,119
202,疾病和诊断,257,263
202,解剖部位,295,300
202,解剖部位,292,300
202,解剖部位,8,10
202,疾病和诊断,440,444
202,解剖部位,16,17
203,疾病和诊断,17,21
203,手术,31,38
203,疾病和诊断,42,46
203,疾病和诊断,62,68
203,解剖部位,126,128
203,解剖部位,133,135
203,解剖部位,140,141
203,解剖部位,145,147
203,解剖部位,158,159
203,解剖部位,161,162
204,解剖部位,41,43
204,解剖部位,47,50
204,解剖部位,81,82
204,解剖部位,84,85
204,解剖部位,160,161
204,疾病和诊断,194,198
204,疾病和诊断,209,212
204,疾病和诊断,213,222
204,影像检查,230,237
204,疾病和诊断,243,249
204,解剖部位,282,284
204,疾病和诊断,290,296
204,解剖部位,93,95
204,影像检查,149,153
204,解剖部位,114,116
204,解剖部位,16,19
205,解剖部位,39,40
205,疾病和诊断,82,88
205,解剖部位,160,161
205,手术,130,137
205,疾病和诊断,98,121
205,解剖部位,36,37
205,解剖部位,157,158
206,手术,79,87
206,疾病和诊断,100,105
206,解剖部位,132,133
206,解剖部位,136,140
206,解剖部位,143,146
206,解剖部位,149,151
206,解剖部位,159,160
206,解剖部位,167,212
206,解剖部位,14,16
206,药物,233,237
206,疾病和诊断,322,329
206,疾病和诊断,217,222
206,解剖部位,258,259
206,解剖部位,261,262
207,解剖部位,67,68
207,解剖部位,93,94
207,疾病和诊断,120,124
207,疾病和诊断,145,151
207,解剖部位,16,17
207,解剖部位,89,90
208,解剖部位,44,45
208,疾病和诊断,126,134
208,疾病和诊断,137,142
208,解剖部位,191,195
208,解剖部位,22,24
208,解剖部位,93,95
208,药物,144,146
208,解剖部位,41,42
208,解剖部位,38,39
209,解剖部位,53,54
209,解剖部位,89,91
209,手术,107,121
209,影像检查,191,193
209,解剖部位,233,234
209,影像检查,254,258
209,影像检查,267,271
209,解剖部位,276,281
209,解剖部位,284,289
209,解剖部位,414,415
209,解剖部位,477,478
209,解剖部位,479,480
209,解剖部位,491,492
209,疾病和诊断,128,135
209,疾病和诊断,310,317
209,影像检查,77,81
209,影像检查,249,253
209,解剖部位,51,52
209,解剖部位,489,490
210,疾病和诊断,37,40
210,手术,53,73
210,疾病和诊断,91,98
210,影像检查,186,188
210,解剖部位,193,196
210,疾病和诊断,208,214
210,解剖部位,284,285
210,解剖部位,130,133
210,手术,111,117
211,解剖部位,44,45
211,影像检查,71,76
211,解剖部位,80,81
211,解剖部位,124,128
211,解剖部位,144,148
211,解剖部位,150,153
211,解剖部位,165,167
211,解剖部位,172,174
211,解剖部位,175,178
211,解剖部位,202,206
211,疾病和诊断,213,218
211,疾病和诊断,237,242
211,手术,264,271
211,解剖部位,36,37
211,解剖部位,30,31
212,解剖部位,12,13
212,疾病和诊断,107,110
212,手术,116,122
212,解剖部位,141,142
212,手术,171,177
212,解剖部位,194,195
212,解剖部位,58,60
212,疾病和诊断,213,225
212,解剖部位,87,88
212,解剖部位,90,91
213,解剖部位,30,34
213,解剖部位,85,86
213,疾病和诊断,136,141
213,疾病和诊断,148,152
213,解剖部位,82,83
214,解剖部位,13,19
214,解剖部位,61,66
214,解剖部位,85,91
214,疾病和诊断,106,122
214,疾病和诊断,148,163
214,解剖部位,164,166
214,解剖部位,273,274
215,影像检查,90,95
215,疾病和诊断,99,117
215,疾病和诊断,119,123
215,解剖部位,135,137
215,影像检查,182,184
215,解剖部位,187,189
215,解剖部位,194,196
215,解剖部位,197,203
215,解剖部位,211,215
215,疾病和诊断,241,247
215,解剖部位,18,20
215,解剖部位,71,73
215,疾病和诊断,125,129
215,解剖部位,33,36
215,解剖部位,153,154
216,疾病和诊断,9,11
216,疾病和诊断,42,46
216,解剖部位,49,53
216,疾病和诊断,72,76
216,疾病和诊断,77,80
216,解剖部位,85,97
216,解剖部位,100,105
216,疾病和诊断,136,139
216,药物,170,174
217,解剖部位,36,38
217,解剖部位,67,68
217,解剖部位,100,101
217,疾病和诊断,105,108
217,影像检查,133,137
217,疾病和诊断,141,145
217,手术,244,260
217,疾病和诊断,268,285
217,手术,318,327
217,影像检查,153,158
217,解剖部位,207,209
217,疾病和诊断,239,242
217,解剖部位,21,22
217,解剖部位,29,30
217,解剖部位,82,83
217,解剖部位,24,25
217,解剖部位,85,86
217,解剖部位,194,195
218,手术,32,66
218,疾病和诊断,82,94
218,解剖部位,96,97
218,解剖部位,172,173
218,解剖部位,110,115
218,疾病和诊断,24,27
219,解剖部位,20,23
219,疾病和诊断,34,39
219,手术,52,72
219,疾病和诊断,78,89
219,解剖部位,128,129
219,解剖部位,132,133
220,疾病和诊断,38,43
220,手术,59,64
220,解剖部位,110,112
220,解剖部位,133,134
220,疾病和诊断,202,207
220,解剖部位,210,213
220,解剖部位,91,93
220,影像检查,194,198
221,解剖部位,72,74
221,解剖部位,128,131
221,实验室检验,219,228
221,实验室检验,265,275
221,解剖部位,288,290
221,实验室检验,296,299
221,手术,335,340
221,解剖部位,367,370
221,疾病和诊断,376,383
221,实验室检验,242,251
221,实验室检验,201,205
221,实验室检验,183,187
221,解剖部位,498,499
221,解剖部位,495,496
222,解剖部位,32,33
222,疾病和诊断,50,53
222,疾病和诊断,105,111
222,解剖部位,128,130
222,解剖部位,142,143
222,解剖部位,175,176
222,解剖部位,221,225
222,影像检查,244,249
222,解剖部位,262,267
222,疾病和诊断,275,278
222,手术,299,303
222,解剖部位,340,342
222,解剖部位,352,353
222,解剖部位,355,357
222,疾病和诊断,387,390
222,疾病和诊断,164,170
222,影像检查,234,239
222,影像检查,215,219
222,疾病和诊断,381,386
222,解剖部位,139,140
222,解剖部位,189,190
223,手术,16,29
223,疾病和诊断,106,110
223,解剖部位,120,123
223,解剖部位,202,203
223,解剖部位,57,60
223,解剖部位,80,83
223,疾病和诊断,153,160
223,解剖部位,205,206
224,解剖部位,15,17
224,手术,20,23
224,手术,35,40
224,影像检查,75,79
224,疾病和诊断,82,85
224,影像检查,97,101
224,解剖部位,103,104
224,手术,124,136
224,影像检查,153,157
224,影像检查,177,181
224,解剖部位,160,164
224,解剖部位,183,187
224,疾病和诊断,8,11
225,解剖部位,14,17
225,解剖部位,109,112
225,解剖部位,143,144
225,解剖部位,155,156
225,实验室检验,223,225
225,疾病和诊断,241,246
225,疾病和诊断,180,189
225,解剖部位,121,122
225,解剖部位,158,159
226,手术,23,58
226,疾病和诊断,83,92
226,解剖部位,135,137
226,解剖部位,154,155
226,疾病和诊断,193,197
226,疾病和诊断,13,20
226,疾病和诊断,97,102
226,解剖部位,112,113
226,解剖部位,158,159
226,解剖部位,161,162
226,解剖部位,151,152
227,解剖部位,23,27
227,解剖部位,76,77
227,疾病和诊断,122,130
227,解剖部位,132,134
227,解剖部位,135,137
227,疾病和诊断,138,145
227,疾病和诊断,157,162
227,疾病和诊断,168,170
227,解剖部位,73,74
228,解剖部位,43,44
228,疾病和诊断,66,75
228,解剖部位,84,85
228,解剖部位,157,158
228,实验室检验,172,175
228,解剖部位,202,203
228,解剖部位,214,215
228,影像检查,225,228
228,疾病和诊断,232,242
228,解剖部位,258,260
228,手术,17,26
228,手术,130,137
228,影像检查,192,198
229,解剖部位,10,11
229,疾病和诊断,18,22
229,解剖部位,71,72
229,解剖部位,96,97
229,解剖部位,99,100
229,手术,112,121
229,疾病和诊断,112,123
229,解剖部位,68,69
229,解剖部位,89,90
230,解剖部位,31,32
230,解剖部位,54,55
230,解剖部位,67,69
230,解剖部位,90,92
230,疾病和诊断,103,109
230,疾病和诊断,152,157
230,疾病和诊断,166,176
230,疾病和诊断,179,184
230,疾病和诊断,187,203
230,解剖部位,210,211
230,疾病和诊断,262,266
230,解剖部位,51,52
230,解剖部位,34,35
231,解剖部位,18,19
231,疾病和诊断,36,47
231,疾病和诊断,91,105
231,疾病和诊断,131,137
231,疾病和诊断,138,146
231,手术,209,219
231,解剖部位,256,257
231,解剖部位,303,304
231,解剖部位,306,308
231,药物,228,232
231,疾病和诊断,356,360
231,手术,69,80
231,疾病和诊断,147,152
231,药物,224,227
231,解剖部位,297,298
231,解剖部位,300,301
231,解剖部位,173,174
231,解剖部位,247,248
232,手术,33,44
232,疾病和诊断,57,69
232,解剖部位,75,77
232,疾病和诊断,122,134
232,解剖部位,196,197
232,实验室检验,221,226
232,实验室检验,240,244
232,解剖部位,302,303
232,疾病和诊断,305,307
232,解剖部位,309,311
232,药物,162,165
232,药物,259,262
232,药物,171,175
232,药物,268,272
232,疾病和诊断,9,14
232,疾病和诊断,210,215
232,疾病和诊断,334,339
232,解剖部位,86,87
232,解剖部位,292,293
232,解剖部位,89,90
233,解剖部位,76,78
233,解剖部位,94,95
233,影像检查,133,137
233,疾病和诊断,160,166
233,疾病和诊断,140,146
233,疾病和诊断,15,19
233,解剖部位,46,47
233,解剖部位,63,64
233,手术,24,31
234,解剖部位,14,16
234,解剖部位,52,53
234,疾病和诊断,71,79
234,疾病和诊断,86,94
234,疾病和诊断,103,113
234,解剖部位,114,116
234,疾病和诊断,128,134
234,疾病和诊断,142,153
234,药物,314,318
234,药物,388,391
234,药物,430,433
234,解剖部位,463,464
234,解剖部位,498,501
234,药物,310,313
234,药物,281,284
234,药物,414,417
234,解剖部位,466,468
234,药物,269,273
234,药物,402,406
234,解剖部位,40,41
235,疾病和诊断,10,20
235,手术,27,34
235,疾病和诊断,56,63
235,疾病和诊断,66,74
235,解剖部位,75,81
235,疾病和诊断,89,98
235,解剖部位,103,106
235,解剖部位,134,135
235,解剖部位,136,137
235,解剖部位,144,146
236,疾病和诊断,58,60
236,解剖部位,137,138
236,解剖部位,146,147
236,疾病和诊断,155,162
236,解剖部位,216,218
236,解剖部位,228,229
236,解剖部位,238,239
236,解剖部位,245,246
236,解剖部位,12,13
236,解剖部位,44,45
236,解剖部位,115,116
236,解剖部位,203,204
236,解剖部位,25,26
236,解剖部位,231,232
236,解剖部位,242,243
237,解剖部位,15,18
237,解剖部位,27,30
237,手术,61,74
237,解剖部位,81,85
237,解剖部位,131,133
237,解剖部位,253,254
237,解剖部位,106,107
237,解剖部位,202,203
237,解剖部位,259,260
238,手术,49,64
238,疾病和诊断,72,79
238,解剖部位,13,15
238,疾病和诊断,179,189
238,解剖部位,127,128
238,解剖部位,124,125
238,解剖部位,145,146
239,解剖部位,66,68
239,解剖部位,77,78
239,解剖部位,137,141
239,疾病和诊断,146,167
239,影像检查,123,129
239,解剖部位,10,13
239,解剖部位,193,196
239,解剖部位,214,215
240,解剖部位,17,21
240,解剖部位,88,92
240,解剖部位,154,155
240,解剖部位,181,182
240,疾病和诊断,230,234
240,疾病和诊断,237,244
240,疾病和诊断,256,267
240,疾病和诊断,273,276
241,解剖部位,17,20
241,解剖部位,58,59
241,解剖部位,121,122
241,疾病和诊断,144,146
241,影像检查,116,120
241,疾病和诊断,127,131
241,疾病和诊断,108,114
241,疾病和诊断,98,107
241,解剖部位,52,53
241,解剖部位,55,56
242,手术,6,14
242,疾病和诊断,20,29
242,影像检查,99,103
242,解剖部位,106,111
242,影像检查,128,132
242,解剖部位,185,186
242,解剖部位,188,189
242,解剖部位,212,214
242,解剖部位,219,220
242,解剖部位,198,199
243,解剖部位,61,62
243,影像检查,77,79
243,解剖部位,84,86
243,解剖部位,93,95
243,解剖部位,111,115
243,疾病和诊断,119,122
243,解剖部位,123,128
243,影像检查,144,149
243,疾病和诊断,157,166
243,疾病和诊断,189,192
243,手术,194,202
243,疾病和诊断,212,219
243,解剖部位,328,329
243,解剖部位,9,12
243,疾病和诊断,220,225
243,疾病和诊断,28,33
243,疾病和诊断,35,40
243,疾病和诊断,358,363
243,解剖部位,322,323
243,解剖部位,325,326
243,解剖部位,58,59
243,解剖部位,246,247
244,解剖部位,13,16
244,解剖部位,81,82
244,解剖部位,83,84
244,解剖部位,87,88
244,解剖部位,105,106
244,疾病和诊断,155,158
244,疾病和诊断,171,174
244,解剖部位,89,90
244,解剖部位,103,104
245,解剖部位,16,19
245,疾病和诊断,32,35
245,手术,51,63
245,疾病和诊断,69,74
245,疾病和诊断,78,82
245,解剖部位,85,86
245,药物,176,179
246,解剖部位,12,14
246,解剖部位,42,43
246,解剖部位,88,90
246,疾病和诊断,99,104
246,解剖部位,125,127
246,疾病和诊断,139,144
246,解剖部位,153,154
246,解剖部位,156,157
246,解剖部位,172,173
246,解剖部位,45,46
246,解剖部位,169,170
247,疾病和诊断,171,177
247,手术,196,204
247,疾病和诊断,215,219
247,解剖部位,57,58
247,解剖部位,60,61
248,疾病和诊断,25,27
248,手术,38,57
248,疾病和诊断,64,69
248,疾病和诊断,73,96
248,解剖部位,99,100
248,解剖部位,117,123
248,疾病和诊断,139,157
248,解剖部位,179,181
248,影像检查,191,194
248,影像检查,246,248
248,疾病和诊断,249,255
248,药物,270,274
248,解剖部位,289,291
248,疾病和诊断,293,295
248,疾病和诊断,202,205
248,解剖部位,208,211
248,解剖部位,282,285
248,解剖部位,13,14
248,解剖部位,338,339
248,解剖部位,342,343
249,解剖部位,17,18
249,解剖部位,57,59
249,解剖部位,60,62
249,解剖部位,77,81
249,解剖部位,82,84
249,解剖部位,90,92
249,解剖部位,93,95
249,疾病和诊断,131,139
249,影像检查,157,161
249,解剖部位,163,166
249,疾病和诊断,173,179
249,疾病和诊断,183,189
249,解剖部位,190,195
249,药物,252,256
249,药物,284,288
249,手术,337,360
249,疾病和诊断,369,382
249,解剖部位,385,386
249,解剖部位,405,410
249,解剖部位,423,424
249,解剖部位,427,430
249,疾病和诊断,433,435
249,疾病和诊断,440,447
249,影像检查,452,454
249,疾病和诊断,119,125
249,疾病和诊断,111,118
250,疾病和诊断,19,22
250,手术,45,51
250,解剖部位,168,170
250,解剖部位,4,5
251,手术,9,14
251,疾病和诊断,89,93
251,解剖部位,109,111
251,实验室检验,139,144
251,影像检查,164,168
251,解剖部位,172,174
251,解剖部位,182,184
251,解剖部位,187,189
251,解剖部位,190,191
251,解剖部位,212,214
251,解剖部位,271,273
251,疾病和诊断,279,284
251,实验室检验,290,293
251,解剖部位,450,452
251,解剖部位,456,461
251,解剖部位,467,469
251,疾病和诊断,473,479
251,疾病和诊断,522,532
251,实验室检验,533,535
251,解剖部位,567,569
251,解剖部位,586,588
251,解剖部位,784,786
251,解剖部位,104,107
251,解剖部位,237,240
251,药物,376,380
251,影像检查,42,48
251,影像检查,203,209
252,解剖部位,14,16
252,解剖部位,32,34
252,疾病和诊断,77,92
252,解剖部位,99,102
252,解剖部位,103,110
252,影像检查,128,131
252,解剖部位,132,138
252,药物,166,171
252,药物,178,183
252,解剖部位,202,203
253,解剖部位,25,27
253,疾病和诊断,39,44
253,药物,120,124
253,疾病和诊断,126,131
253,影像检查,154,158
253,影像检查,180,184
253,影像检查,257,259
253,解剖部位,261,262
253,解剖部位,292,294
253,解剖部位,304,305
253,疾病和诊断,224,228
253,药物,200,204
253,疾病和诊断,219,223
254,影像检查,28,30
254,解剖部位,32,35
254,影像检查,83,86
254,解剖部位,88,91
254,疾病和诊断,100,103
254,解剖部位,123,126
254,疾病和诊断,140,143
254,疾病和诊断,182,193
254,疾病和诊断,201,206
254,解剖部位,209,214
254,解剖部位,221,222
254,手术,243,256
254,解剖部位,263,265
254,疾病和诊断,275,280
254,解剖部位,295,297
254,疾病和诊断,305,308
254,药物,341,343
254,解剖部位,12,15
254,药物,337,340
254,解剖部位,147,152
254,影像检查,115,121
254,解剖部位,14,15
255,解剖部位,16,17
255,解剖部位,37,38
255,解剖部位,46,47
255,解剖部位,159,164
255,解剖部位,281,286
255,解剖部位,340,341
255,解剖部位,360,361
255,解剖部位,369,370
255,实验室检验,101,104
255,解剖部位,54,55
256,解剖部位,12,14
256,解剖部位,34,36
256,解剖部位,42,44
256,解剖部位,58,60
256,疾病和诊断,61,63
256,疾病和诊断,64,73
256,手术,84,92
256,解剖部位,96,98
256,解剖部位,115,117
256,疾病和诊断,139,153
256,疾病和诊断,218,226
256,实验室检验,343,346
256,实验室检验,358,363
256,实验室检验,425,428
256,解剖部位,464,467
256,解剖部位,508,511
256,影像检查,482,489
257,解剖部位,43,44
257,影像检查,73,75
257,解剖部位,77,88
257,疾病和诊断,94,111
257,疾病和诊断,117,122
257,解剖部位,123,125
257,解剖部位,149,154
257,疾病和诊断,160,163
257,解剖部位,164,166
257,解剖部位,172,183
257,疾病和诊断,193,199
257,疾病和诊断,219,222
257,解剖部位,242,244
257,解剖部位,249,254
257,解剖部位,263,264
257,疾病和诊断,313,317
257,疾病和诊断,329,337
257,解剖部位,396,397
257,解剖部位,169,171
257,解剖部位,40,41
258,手术,36,61
258,解剖部位,69,71
258,解剖部位,88,92
258,解剖部位,97,99
258,解剖部位,102,107
258,解剖部位,108,112
258,解剖部位,116,121
258,解剖部位,122,127
258,疾病和诊断,160,174
258,解剖部位,200,202
258,解剖部位,219,221
258,解剖部位,237,242
258,解剖部位,268,276
258,解剖部位,298,301
258,解剖部位,328,332
258,疾病和诊断,333,338
258,解剖部位,339,344
258,解剖部位,354,359
258,解剖部位,488,489
258,药物,386,388
258,解剖部位,302,308
258,解剖部位,259,265
258,疾病和诊断,8,15
258,疾病和诊断,417,422
258,疾病和诊断,464,469
258,解剖部位,229,236
258,解剖部位,250,256
258,解剖部位,279,286
258,药物,381,385
259,疾病和诊断,35,49
259,解剖部位,67,68
259,解剖部位,74,76
259,解剖部位,82,87
259,解剖部位,108,110
259,解剖部位,116,120
259,解剖部位,125,127
259,解剖部位,132,139
259,解剖部位,161,162
259,解剖部位,165,169
259,解剖部位,172,174
259,疾病和诊断,180,185
259,影像检查,244,248
259,解剖部位,248,250
259,疾病和诊断,7,16
259,解剖部位,203,207
260,疾病和诊断,8,22
260,手术,102,110
260,疾病和诊断,114,128
260,解剖部位,289,290
260,疾病和诊断,292,297
260,药物,82,85
260,解剖部位,197,200
260,药物,219,225
261,手术,11,16
261,解剖部位,23,25
261,疾病和诊断,46,54
261,解剖部位,58,60
261,解剖部位,61,63
261,疾病和诊断,85,89
261,疾病和诊断,131,134
261,解剖部位,165,167
261,实验室检验,307,313
261,疾病和诊断,346,351
261,影像检查,382,384
261,解剖部位,431,434
261,疾病和诊断,458,472
261,解剖部位,542,544
261,解剖部位,551,553
261,解剖部位,554,562
261,疾病和诊断,594,598
261,解剖部位,603,604
261,解剖部位,652,658
261,疾病和诊断,664,676
261,药物,732,736
261,解剖部位,776,780
261,解剖部位,116,120
261,解剖部位,394,398
261,解剖部位,632,636
261,解剖部位,574,578
261,解剖部位,482,488
261,药物,697,700
261,解剖部位,791,792
262,解剖部位,9,10
262,解剖部位,38,40
262,解剖部位,52,54
262,疾病和诊断,65,70
262,解剖部位,74,76
262,影像检查,81,85
262,疾病和诊断,86,89
262,疾病和诊断,110,115
262,影像检查,71,73
263,手术,11,16
263,疾病和诊断,17,23
263,解剖部位,73,74
263,解剖部位,112,117
263,解剖部位,118,120
263,药物,149,152
263,药物,219,222
263,疾病和诊断,361,370
263,实验室检验,378,383
263,实验室检验,403,408
263,实验室检验,422,427
263,实验室检验,446,454
263,影像检查,483,488
263,影像检查,522,526
263,实验室检验,237,240
263,实验室检验,283,286
263,实验室检验,339,342
263,实验室检验,195,198
263,实验室检验,252,255
263,实验室检验,298,301
263,实验室检验,325,328
264,手术,10,16
264,疾病和诊断,23,31
264,解剖部位,94,96
264,影像检查,116,120
264,解剖部位,136,138
264,实验室检验,167,170
264,实验室检验,191,194
264,影像检查,230,232
264,药物,253,256
265,疾病和诊断,19,22
265,解剖部位,24,26
265,疾病和诊断,64,71
265,影像检查,72,77
265,解剖部位,78,80
265,影像检查,91,95
265,影像检查,100,105
265,解剖部位,106,108
265,解剖部位,127,129
265,解剖部位,149,154
265,疾病和诊断,159,171
265,解剖部位,178,180
265,解剖部位,185,188
265,实验室检验,285,288
265,解剖部位,324,325
265,影像检查,141,145
266,解剖部位,11,13
266,解剖部位,20,22
